29, Local-government, 122000, Some-college, 10, Never-married, Sales, Not-in-family, White, F, 0, 0, 60, United-States, 0
56, Local-government, 98361, Masters, 14, Married-civ-spouse, Prof-specialty, Husband, White, F, 0, 0, 40, ?, 1
18, Local-government, 169652, 11th, 7, Never-married, Other-service, Own-child, White, M, 0, 0, 12, United-States, 0
64, ?, 239529, 11th, 7, Widowed, ?, Not-in-family, White, M, 3674, 0, 35, United-States, 0
23, Local-government, 549349, Some-college, 10, Never-married, Tech-support, Own-child, White, F, 0, 0, 40, United-States, 0
38, Local-government, 181943, Bachelors, 13, Never-married, Adm-clerical, Not-in-family, White, M, 0, 0, 35, United-States, 0
59, Local-government, 110820, Masters, 9, Divorced, Craft-repair, Not-in-family, White, F, 0, 0, 38, United-States, 1
53, Local-government, 122109, Masters, 9, Separated, Adm-clerical, Unmarried, White, M, 0, 1876, 38, United-States, 0
24, Local-government, 311376, Bachelors, 13, Never-married, Prof-specialty, Not-in-family, White, M, 0, 0, 40, United-States, 0
62, Local-government, 174711, Masters, 9, Never-married, Adm-clerical, Not-in-family, White, M, 0, 0, 32, United-States, 0
31, Local-government, 240441, Masters, 14, Never-married, Exec-managerial, Not-in-family, White, F, 0, 1564, 40, United-States, 1
23, Local-government, 186666, Some-college, 10, Never-married, Machine-op-inspct, Not-in-family, White, F, 0, 0, 40, United-States, 0
45, Local-government, 191914, Masters, 9, Divorced, Transport-moving, Unmarried, White, M, 0, 0, 55, United-States, 0
58, Local-government, 205896, Masters, 9, Divorced, Sales, Other-relative, White, M, 0, 0, 40, United-States, 0
42, Local-government, 136177, Some-college, 10, Divorced, Adm-clerical, Unmarried, White, M, 0, 0, 38, United-States, 0
23, Local-government, 237044, Masters, 9, Never-married, Other-service, Own-child, Black, F, 0, 0, 12, United-States, 0
18, Local-government, 184277, Masters, 9, Never-married, Sales, Own-child, White, M, 0, 0, 25, United-States, 0
22, Local-government, 199555, Some-college, 10, Never-married, Farming-fishing, Own-child, White, F, 0, 0, 25, United-States, 0
23, Local-government, 38238, Bachelors, 13, Never-married, Other-service, Own-child, White, F, 0, 0, 40, United-States, 0
67, Local-government, 224984, Masters, 9, Widowed, Adm-clerical, Not-in-family, White, M, 15831, 0, 16, Germany, 1
17, ?, 262196, 10th, 6, Never-married, ?, Own-child, White, F, 0, 0, 8, United-States, 0
44, Local-government, 180985, Bachelors, 13, Married-civ-spouse, Prof-specialty, Husband, White, F, 0, 0, 50, ?, 1
30, Local-government, 316606, Bachelors, 13, Married-civ-spouse, Other-service, Wife, White, M, 0, 0, 40, United-States, 0
32, Local-government, 235862, Some-college, 10, Divorced, Exec-managerial, Not-in-family, White, M, 0, 0, 45, United-States, 0
60, Local-government, 167670, Bachelors, 13, Married-civ-spouse, Prof-specialty, Husband, White, F, 0, 0, 35, United-States, 0
28, Local-government, 339002, Masters, 9, Never-married, Transport-moving, Own-child, White, F, 0, 0, 20, United-States, 0
60, Local-government, 372838, Masters, 9, Married-civ-spouse, Craft-repair, Husband, White, F, 0, 0, 40, United-States, 0
20, Local-government, 148709, Some-college, 10, Never-married, Prof-specialty, Unmarried, White, M, 0, 0, 25, United-States, 0
22, Local-government, 153805, Masters, 9, Never-married, Other-service, Unmarried, Other, F, 0, 0, 20, Puerto-Rico, 0
43, Local-government, 409922, Bachelors, 13, Married-civ-spouse, Exec-managerial, Husband, White, F, 0, 1977, 50, United-States, 1
39, Local-government, 236391, Masters, 9, Married-civ-spouse, Transport-moving, Husband, White, F, 0, 0, 50, United-States, 1
43, Local-government, 180609, Bachelors, 13, Married-civ-spouse, Transport-moving, Husband, White, F, 0, 0, 45, United-States, 0
59, State-gov, 261584, Bachelors, 13, Never-married, Exec-managerial, Not-in-family, Black, M, 0, 0, 40, Outlying-US(Guam-USVI-etc), 0
22, Local-government, 223515, Bachelors, 13, Never-married, Prof-specialty, Unmarried, White, F, 0, 0, 20, United-States, 0
55, Local-government, 117299, Masters, 9, Married-civ-spouse, Craft-repair, Husband, White, F, 7688, 0, 40, United-States, 1
41, Local-government, 77373, Some-college, 10, Married-civ-spouse, Transport-moving, Husband, White, F, 0, 1848, 65, United-States, 1
69, Local-government, 136218, 11th, 7, Never-married, Machine-op-inspct, Not-in-family, White, M, 0, 0, 40, United-States, 0
44, Self-emp-inc, 120277, Bachelors, 13, Married-civ-spouse, Exec-managerial, Husband, White, F, 99999, 0, 45, United-States, 1
25, Local-government, 207875, 7th-8th, 4, Married-civ-spouse, Handlers-cleaners, Husband, White, F, 0, 0, 40, Mexico, 0
67, Self-emp-inc, 330144, Masters, 14, Married-civ-spouse, Sales, Husband, White, F, 0, 0, 48, United-States, 1
22, Local-government, 310380, Masters, 9, Never-married, Adm-clerical, Unmarried, Black, M, 0, 0, 40, United-States, 0
28, Local-government, 250679, Masters, 9, Married-civ-spouse, Craft-repair, Husband, White, F, 0, 0, 40, United-States, 0
26, Local-government, 289700, Some-college, 10, Married-civ-spouse, Other-service, Husband, White, F, 0, 0, 25, United-States, 0
39, Private, 187127, Some-college, 10, Married-civ-spouse, Exec-managerial, Husband, White, F, 0, 0, 40, United-States, 0
46, Local-government, 166809, Masters, 9, Divorced, Adm-clerical, Unmarried, White, M, 0, 0, 40, United-States, 0
29, Local-government, 236436, Masters, 9, Never-married, Adm-clerical, Not-in-family, White, M, 0, 0, 40, United-States, 0
36, Local-government, 127306, Masters, 9, Never-married, Adm-clerical, Not-in-family, White, M, 0, 0, 47, United-States, 0
36, Self-emp-not-inc, 160120, Bachelors, 13, Married-civ-spouse, Sales, Husband, Other, F, 0, 0, 45, ?, 0
40, Local-government, 71305, Masters, 9, Married-civ-spouse, Other-service, Husband, Black, F, 0, 0, 40, United-States, 0
22, Local-government, 203182, Bachelors, 13, Never-married, Exec-managerial, Unmarried, White, M, 0, 0, 30, United-States, 0
25, Local-government, 232991, 5th-6th, 3, Married-civ-spouse, Machine-op-inspct, Husband, Other, F, 0, 0, 40, Mexico, 0
39, Local-government, 33975, Some-college, 10, Married-civ-spouse, Sales, Husband, White, F, 0, 0, 40, United-States, 1
69, Self-emp-not-inc, 240562, Prof-school, 15, Married-civ-spouse, Prof-specialty, Husband, White, F, 99999, 0, 40, United-States, 1
20, Local-government, 105479, Some-college, 10, Never-married, Sales, Not-in-family, White, M, 0, 0, 25, United-States, 0
36, Local-government, 185360, Masters, 9, Married-civ-spouse, Sales, Husband, White, F, 0, 0, 60, United-States, 0
49, Private, 177114, Masters, 14, Divorced, Prof-specialty, Not-in-family, White, M, 0, 0, 60, United-States, 0
41, Private, 185057, Masters, 9, Divorced, Exec-managerial, Unmarried, White, M, 0, 0, 40, United-States, 0
47, Self-emp-not-inc, 192755, Masters, 9, Married-civ-spouse, Machine-op-inspct, Wife, White, M, 0, 0, 20, United-States, 1
31, Local-government, 182539, Some-college, 10, Never-married, Adm-clerical, Not-in-family, White, M, 0, 0, 45, United-States, 0
38, Local-government, 22245, Assoc-voc, 11, Married-civ-spouse, Craft-repair, Husband, White, F, 0, 0, 40, United-States, 0
38, Local-government, 150601, 10th, 6, Separated, Adm-clerical, Unmarried, White, F, 0, 3770, 40, United-States, 0
22, Local-government, 195179, Some-college, 10, Never-married, Sales, Own-child, White, F, 0, 0, 24, United-States, 0
40, Local-government, 145178, Some-college, 10, Divorced, Craft-repair, Unmarried, Black, M, 0, 0, 30, United-States, 0
33, Local-government, 208405, Masters, 14, Married-civ-spouse, Prof-specialty, Husband, White, F, 0, 0, 50, United-States, 1
53, Private, 233722, Assoc-acdm, 12, Never-married, Adm-clerical, Not-in-family, Black, F, 0, 0, 40, United-States, 0
33, Local-government, 343925, Masters, 9, Never-married, Handlers-cleaners, Not-in-family, Black, F, 0, 0, 40, Jamaica, 0
50, ?, 174964, 10th, 6, Married-civ-spouse, ?, Husband, White, F, 0, 0, 99, United-States, 0
40, Local-government, 135056, Assoc-acdm, 12, Divorced, Adm-clerical, Unmarried, White, M, 0, 0, 40, United-States, 0
79, ?, 163140, Masters, 9, Married-civ-spouse, ?, Husband, White, F, 0, 0, 40, United-States, 1
56, Local-government, 230039, 7th-8th, 4, Never-married, Other-service, Own-child, White, M, 0, 0, 30, United-States, 0
34, Local-government, 248754, 11th, 7, Never-married, Machine-op-inspct, Not-in-family, White, F, 0, 0, 40, United-States, 0
38, Self-emp-inc, 257250, Masters, 9, Never-married, Farming-fishing, Not-in-family, White, F, 0, 0, 50, United-States, 0
50, Local-government, 102615, Masters, 9, Married-civ-spouse, Exec-managerial, Husband, White, F, 0, 1902, 40, United-States, 1
21, Local-government, 131230, Some-college, 10, Never-married, Sales, Own-child, White, F, 0, 0, 10, United-States, 0
22, Local-government, 272615, 11th, 7, Never-married, Craft-repair, Own-child, White, F, 0, 0, 40, United-States, 0
56, Self-emp-not-inc, 119069, Bachelors, 13, Married-civ-spouse, Adm-clerical, Husband, White, F, 0, 0, 40, United-States, 1
29, Private, 177398, Masters, 14, Married-civ-spouse, Prof-specialty, Wife, White, M, 0, 0, 40, United-States, 1
64, Local-government, 165020, 11th, 7, Married-civ-spouse, Craft-repair, Husband, White, F, 0, 0, 48, United-States, 0
49, Local-government, 248895, Masters, 9, Married-civ-spouse, Machine-op-inspct, Husband, White, F, 0, 0, 45, United-States, 0
55, Self-emp-not-inc, 111625, Masters, 9, Married-civ-spouse, Sales, Husband, White, F, 0, 0, 40, United-States, 0
56, Self-emp-inc, 184598, 9th, 5, Married-civ-spouse, Transport-moving, Husband, White, F, 0, 0, 99, United-States, 0
51, Local-government, 53197, Some-college, 10, Married-civ-spouse, Craft-repair, Husband, White, F, 0, 0, 40, United-States, 1
38, Local-government, 28887, 11th, 7, Married-civ-spouse, Sales, Husband, White, F, 0, 0, 50, United-States, 0
41, Local-government, 352834, Bachelors, 13, Married-civ-spouse, Prof-specialty, Husband, White, F, 7688, 0, 55, United-States, 1
52, Local-government, 167527, 11th, 7, Widowed, Other-service, Unmarried, Black, M, 0, 0, 40, United-States, 0
66, State-gov, 132055, Masters, 9, Married-civ-spouse, Exec-managerial, Husband, White, F, 0, 1825, 40, United-States, 1
19, Local-government, 183532, Some-college, 10, Never-married, Handlers-cleaners, Own-child, White, F, 0, 0, 25, United-States, 0
19, ?, 204868, Masters, 9, Married-civ-spouse, ?, Wife, White, M, 0, 0, 36, United-States, 0
19, Local-government, 124486, 12th, 8, Never-married, Other-service, Own-child, White, F, 0, 1602, 20, United-States, 0
35, Local-government, 410034, Some-college, 10, Divorced, Sales, Not-in-family, White, F, 0, 0, 50, United-States, 0
23, Local-government, 303121, Some-college, 10, Never-married, Adm-clerical, Own-child, White, F, 0, 0, 30, United-States, 0
25, Local-government, 201413, Some-college, 10, Never-married, Other-service, Unmarried, Black, M, 0, 0, 40, United-States, 0
51, Local-government, 237630, Masters, 9, Married-civ-spouse, Tech-support, Husband, White, F, 7298, 0, 50, United-States, 1
40, Local-government, 244172, Masters, 9, Married-civ-spouse, Handlers-cleaners, Husband, White, F, 0, 0, 40, United-States, 0
34, State-gov, 156292, Masters, 9, Never-married, Handlers-cleaners, Not-in-family, Black, F, 0, 0, 40, United-States, 0
50, Local-government, 174655, Some-college, 10, Married-civ-spouse, Sales, Husband, White, F, 0, 0, 45, United-States, 1
29, Local-government, 135296, Bachelors, 13, Never-married, Exec-managerial, Not-in-family, White, M, 0, 2258, 45, United-States, 1
26, Local-government, 102460, Some-college, 10, Married-civ-spouse, Adm-clerical, Husband, White, F, 0, 0, 40, United-States, 0
61, Local-government, 227468, Masters, 9, Divorced, Adm-clerical, Unmarried, Black, M, 0, 0, 40, United-States, 0
27, Local-government, 215873, Masters, 9, Never-married, Machine-op-inspct, Own-child, Black, F, 0, 0, 40, United-States, 0
21, Local-government, 138768, Some-college, 10, Never-married, Sales, Own-child, White, F, 0, 0, 40, United-States, 0
43, State-gov, 260960, Bachelors, 13, Married-civ-spouse, Prof-specialty, Husband, White, F, 0, 0, 50, United-States, 0
19, ?, 217769, Some-college, 10, Never-married, ?, Own-child, White, M, 594, 0, 10, United-States, 0
23, Local-government, 214635, Masters, 9, Never-married, Craft-repair, Not-in-family, White, F, 0, 0, 40, United-States, 0
56, Self-emp-inc, 267763, Masters, 9, Married-civ-spouse, Exec-managerial, Husband, White, F, 0, 0, 40, ?, 0
30, Local-government, 327112, Bachelors, 13, Divorced, Sales, Not-in-family, White, F, 0, 1564, 40, United-States, 1
24, Local-government, 175183, Masters, 9, Never-married, Adm-clerical, Not-in-family, White, M, 0, 0, 40, United-States, 0
17, ?, 250541, 11th, 7, Never-married, ?, Own-child, Black, F, 0, 0, 8, United-States, 0
28, Federal-gov, 329426, Bachelors, 13, Never-married, Exec-managerial, Not-in-family, White, F, 0, 0, 40, United-States, 0
18, Local-government, 183315, 11th, 7, Never-married, Sales, Own-child, Black, M, 0, 0, 10, United-States, 0
30, Local-government, 302149, Bachelors, 13, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, F, 0, 0, 40, India, 0
56, ?, 188166, Masters, 9, Married-civ-spouse, ?, Husband, White, F, 0, 0, 40, United-States, 0
39, Local-government, 336880, Masters, 9, Married-civ-spouse, Machine-op-inspct, Husband, White, F, 0, 0, 40, United-States, 1
41, Local-government, 67065, Assoc-voc, 11, Married-civ-spouse, Sales, Husband, White, F, 0, 0, 40, United-States, 0
27, Local-government, 506436, Some-college, 10, Divorced, Sales, Unmarried, White, M, 0, 0, 40, Peru, 0
59, Local-government, 261232, 11th, 7, Divorced, Farming-fishing, Not-in-family, White, F, 0, 0, 40, United-States, 0
21, Local-government, 129980, 9th, 5, Never-married, Transport-moving, Own-child, White, F, 0, 0, 40, United-States, 0
34, Local-government, 199864, Some-college, 10, Married-civ-spouse, Adm-clerical, Wife, White, M, 0, 2057, 40, United-States, 0
37, Local-government, 282951, Masters, 9, Married-civ-spouse, Prof-specialty, Husband, White, F, 0, 0, 40, United-States, 0
18, Local-government, 108892, 11th, 7, Never-married, Handlers-cleaners, Own-child, White, F, 0, 0, 12, United-States, 0
43, Local-government, 220609, Some-college, 10, Divorced, Tech-support, Not-in-family, White, M, 0, 0, 50, United-States, 0
21, Local-government, 51047, Masters, 9, Never-married, Adm-clerical, Not-in-family, White, M, 0, 0, 25, United-States, 0
20, Local-government, 184045, Some-college, 10, Never-married, Sales, Unmarried, Black, M, 0, 0, 30, United-States, 0
43, Self-emp-inc, 240504, Some-college, 10, Married-civ-spouse, Exec-managerial, Husband, White, F, 0, 0, 70, United-States, 1
36, Federal-gov, 54159, Bachelors, 13, Married-civ-spouse, Exec-managerial, Husband, White, F, 0, 0, 45, United-States, 0
21, Local-government, 145389, Some-college, 10, Never-married, Prof-specialty, Not-in-family, White, M, 0, 0, 25, United-States, 0
25, Private, 137296, Assoc-acdm, 12, Never-married, Adm-clerical, Own-child, Black, M, 0, 0, 38, United-States, 0
20, Local-government, 170091, Some-college, 10, Never-married, Other-service, Own-child, White, M, 0, 0, 35, United-States, 0
28, Local-government, 232653, Bachelors, 13, Married-civ-spouse, Exec-managerial, Husband, White, F, 0, 0, 40, United-States, 0
29, Local-government, 24153, Some-college, 10, Married-civ-spouse, Other-service, Wife, Amer-Indian-Eskimo, M, 0, 0, 40, United-States, 0
49, Self-emp-not-inc, 208872, Masters, 9, Married-civ-spouse, Farming-fishing, Husband, White, F, 0, 1672, 98, United-States, 0
35, Local-government, 204621, Assoc-acdm, 12, Divorced, Other-service, Own-child, White, M, 0, 0, 40, United-States, 0
40, Local-government, 179508, Masters, 9, Married-civ-spouse, Machine-op-inspct, Husband, White, F, 0, 0, 55, United-States, 0
41, Local-government, 217455, Masters, 9, Divorced, Adm-clerical, Unmarried, White, M, 0, 0, 40, United-States, 0
24, Local-government, 190293, Bachelors, 13, Never-married, Prof-specialty, Not-in-family, White, M, 0, 0, 40, United-States, 0
30, Local-government, 272669, Some-college, 10, Never-married, Tech-support, Not-in-family, Asian-Pac-Islander, F, 0, 0, 40, United-States, 0
30, Local-government, 123397, Masters, 9, Never-married, Handlers-cleaners, Unmarried, White, M, 0, 0, 40, United-States, 0
31, Local-government, 217962, 12th, 8, Never-married, Handlers-cleaners, Not-in-family, Black, F, 0, 0, 40, ?, 0
43, Local-government, 104660, Bachelors, 13, Separated, Prof-specialty, Unmarried, White, F, 0, 0, 45, United-States, 0
52, Self-emp-not-inc, 162381, Masters, 9, Divorced, Sales, Not-in-family, White, F, 0, 0, 40, United-States, 0
57, Self-emp-not-inc, 50990, Masters, 9, Married-civ-spouse, Farming-fishing, Husband, White, F, 0, 0, 30, United-States, 0
31, Local-government, 198953, Some-college, 10, Separated, Adm-clerical, Unmarried, Black, M, 0, 0, 38, United-States, 0
46, Local-government, 133938, Masters, 14, Divorced, Exec-managerial, Not-in-family, White, M, 27828, 0, 50, United-States, 1
