"Id",age","job","marital","education","default","housing","loan","contact","month","day_of_week","campaign","pdays","previous","poutcome","emp.var.rate","cons.price.idx","cons.conf.idx","euribor3m","nr.employed"
2482,36,"technician","single","professional.course","no","no","no","cellular","jul","thu",4,999,0,"nonexistent",1.4,93.918,-42.7,4.968,5228.1
2483,42,"blue-collar","married","basic.6y","unknown","yes","no","telephone","jun","thu",4,999,0,"nonexistent",1.4,94.465,-41.8,4.961,5228.1
2484,45,"blue-collar","single","basic.9y","no","yes","yes","telephone","may","tue",6,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191
2485,49,"blue-collar","divorced","basic.6y","unknown","no","no","cellular","jul","mon",3,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1
2486,37,"technician","divorced","professional.course","no","yes","no","cellular","apr","thu",1,999,1,"failure",-1.8,93.075,-47.1,1.41,5099.1
2487,34,"admin.","single","university.degree","no","yes","yes","cellular","may","fri",3,999,0,"nonexistent",-1.8,92.893,-46.2,1.259,5099.1
2488,48,"entrepreneur","married","high.school","no","yes","no","telephone","may","mon",2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191
2489,38,"admin.","married","high.school","no","yes","no","cellular","may","fri",5,999,1,"failure",-1.8,92.893,-46.2,1.313,5099.1
2490,40,"blue-collar","married","professional.course","no","no","no","cellular","jul","mon",5,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1
2491,47,"blue-collar","married","basic.9y","no","no","no","telephone","may","tue",1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191
2492,38,"blue-collar","married","basic.9y","no","no","no","telephone","may","wed",1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191
2493,70,"retired","married","basic.4y","no","yes","no","cellular","aug","tue",3,6,1,"success",-1.7,94.027,-38.3,0.904,4991.6
2494,44,"unemployed","married","basic.9y","no","yes","no","telephone","nov","mon",1,999,0,"nonexistent",-0.1,93.2,-42,4.191,5195.8
2495,32,"entrepreneur","married","basic.4y","no","yes","no","cellular","nov","wed",7,999,0,"nonexistent",-0.1,93.2,-42,4.12,5195.8
2496,43,"technician","single","university.degree","no","yes","no","telephone","jul","fri",7,999,0,"nonexistent",1.4,93.918,-42.7,4.957,5228.1
2497,29,"services","married","high.school","no","no","no","telephone","jun","wed",2,999,0,"nonexistent",1.4,94.465,-41.8,4.864,5228.1
2498,45,"admin.","married","university.degree","no","no","no","telephone","may","thu",1,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191
2499,31,"blue-collar","married","basic.9y","no","no","no","telephone","may","tue",1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191
2500,39,"services","married","professional.course","unknown","yes","no","telephone","may","thu",4,999,0,"nonexistent",1.1,93.994,-36.4,4.86,5191
2501,53,"services","married","high.school","no","no","yes","cellular","jul","tue",3,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1
2502,40,"blue-collar","single","basic.9y","no","yes","no","telephone","jun","mon",3,999,0,"nonexistent",1.4,94.465,-41.8,4.865,5228.1
2503,55,"blue-collar","divorced","basic.4y","unknown","no","no","telephone","may","wed",4,999,0,"nonexistent",-1.8,92.893,-46.2,1.281,5099.1
2504,25,"admin.","single","university.degree","no","yes","no","cellular","sep","thu",1,1,1,"success",-3.4,92.379,-29.8,0.809,5017.5
2505,38,"admin.","married","university.degree","unknown","no","no","cellular","aug","mon",5,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1
2506,41,"technician","married","university.degree","no","yes","yes","cellular","aug","thu",4,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1
2507,36,"services","married","high.school","no","yes","yes","cellular","jul","thu",4,999,0,"nonexistent",1.4,93.918,-42.7,4.968,5228.1
2508,34,"admin.","married","high.school","no","yes","no","telephone","jun","mon",6,999,0,"nonexistent",1.4,94.465,-41.8,4.961,5228.1
2509,38,"entrepreneur","married","basic.4y","no","yes","yes","cellular","nov","tue",1,999,0,"nonexistent",-0.1,93.2,-42,4.153,5195.8
2510,26,"student","single","basic.9y","no","yes","no","telephone","oct","tue",3,999,0,"nonexistent",-3.4,92.431,-26.9,0.742,5017.5
2511,42,"blue-collar","married","basic.6y","no","yes","no","cellular","may","thu",1,999,0,"nonexistent",-1.8,92.893,-46.2,1.327,5099.1
2512,39,"admin.","married","university.degree","no","no","no","cellular","jun","mon",1,999,0,"nonexistent",-2.9,92.963,-40.8,1.215,5076.2
2513,58,"unknown","married","basic.4y","no","yes","no","cellular","aug","tue",10,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1
2514,42,"admin.","married","university.degree","no","yes","no","cellular","aug","thu",2,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1
2515,30,"management","single","university.degree","no","yes","yes","cellular","may","mon",1,999,0,"nonexistent",-1.8,92.893,-46.2,1.354,5099.1
2516,35,"admin.","married","university.degree","no","yes","no","cellular","nov","wed",1,999,0,"nonexistent",-0.1,93.2,-42,4.12,5195.8
2517,55,"entrepreneur","married","professional.course","no","yes","no","cellular","may","tue",2,999,0,"nonexistent",-1.8,92.893,-46.2,1.266,5099.1
2518,27,"services","single","university.degree","no","yes","yes","cellular","may","mon",6,999,1,"failure",-1.8,92.893,-46.2,1.244,5099.1
2519,52,"technician","married","professional.course","no","no","no","cellular","may","thu",1,999,0,"nonexistent",-1.8,92.893,-46.2,1.327,5099.1
2520,41,"admin.","married","professional.course","no","yes","yes","cellular","apr","mon",3,999,1,"failure",-1.8,93.075,-47.1,1.405,5099.1
2521,30,"services","single","high.school","unknown","no","no","telephone","jun","wed",1,999,0,"nonexistent",1.4,94.465,-41.8,4.864,5228.1
2522,54,"technician","married","university.degree","unknown","no","no","cellular","may","fri",7,999,0,"nonexistent",-1.8,92.893,-46.2,1.313,5099.1
2523,59,"admin.","divorced","professional.course","unknown","yes","no","cellular","aug","wed",2,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1
2524,35,"services","divorced","basic.9y","no","yes","no","telephone","jul","tue",1,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1
2525,49,"blue-collar","married","high.school","no","yes","no","cellular","may","tue",2,999,0,"nonexistent",-1.8,92.893,-46.2,1.291,5099.1
2526,35,"admin.","married","university.degree","unknown","yes","yes","cellular","aug","wed",1,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1
2527,29,"technician","single","basic.9y","no","yes","no","cellular","nov","wed",1,999,0,"nonexistent",-0.1,93.2,-42,4.12,5195.8
2528,44,"admin.","single","university.degree","no","yes","no","cellular","nov","wed",1,999,0,"nonexistent",-0.1,93.2,-42,4.12,5195.8
2529,33,"admin.","married","high.school","unknown","yes","no","cellular","may","mon",1,999,0,"nonexistent",-1.8,92.893,-46.2,1.299,5099.1
2530,38,"unknown","divorced","high.school","unknown","yes","no","telephone","may","mon",1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191
2531,30,"technician","single","professional.course","no","yes","no","cellular","jul","tue",1,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1
2532,40,"blue-collar","married","basic.9y","no","yes","no","telephone","jul","tue",2,999,0,"nonexistent",1.4,93.918,-42.7,4.955,5228.1
2533,34,"blue-collar","single","basic.6y","unknown","yes","no","cellular","may","mon",1,999,0,"nonexistent",-1.8,92.893,-46.2,1.299,5099.1
2534,30,"technician","single","professional.course","no","no","no","telephone","aug","mon",1,999,0,"nonexistent",-1.7,94.027,-38.3,0.904,4991.6
2535,46,"unemployed","married","basic.9y","no","yes","no","cellular","jun","tue",2,999,0,"nonexistent",-2.9,92.963,-40.8,1.262,5076.2
2536,38,"admin.","married","university.degree","no","no","no","cellular","aug","tue",1,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1
2537,55,"blue-collar","married","basic.4y","no","no","yes","telephone","may","fri",1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191
2538,42,"entrepreneur","married","high.school","no","yes","no","telephone","may","wed",2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191
2539,34,"admin.","married","professional.course","no","yes","no","cellular","aug","wed",3,999,0,"nonexistent",1.4,93.444,-36.1,4.967,5228.1
2540,43,"management","married","university.degree","unknown","yes","yes","cellular","apr","fri",1,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1
2541,32,"admin.","divorced","university.degree","no","yes","no","cellular","nov","thu",1,999,0,"nonexistent",-0.1,93.2,-42,4.076,5195.8
2542,22,"technician","single","university.degree","no","yes","no","cellular","jun","fri",4,999,1,"failure",-2.9,92.963,-40.8,1.268,5076.2
2543,40,"technician","single","university.degree","unknown","no","yes","telephone","may","thu",2,999,0,"nonexistent",1.1,93.994,-36.4,4.86,5191
2544,29,"management","married","university.degree","no","no","no","telephone","may","mon",5,999,0,"nonexistent",-1.8,92.893,-46.2,1.354,5099.1
2545,27,"self-employed","single","university.degree","no","no","no","telephone","jun","fri",2,999,0,"nonexistent",1.4,94.465,-41.8,4.967,5228.1
2546,49,"blue-collar","married","unknown","unknown","yes","no","telephone","may","tue",1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191
2547,30,"services","divorced","basic.9y","no","no","no","telephone","may","thu",1,999,0,"nonexistent",1.1,93.994,-36.4,4.86,5191
2548,43,"admin.","married","university.degree","no","yes","no","cellular","aug","wed",8,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1
2549,38,"technician","married","professional.course","unknown","no","no","cellular","nov","wed",4,999,0,"nonexistent",-0.1,93.2,-42,4.12,5195.8
2550,30,"technician","married","high.school","no","yes","no","cellular","aug","mon",9,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1
2551,23,"admin.","single","high.school","no","no","no","cellular","may","fri",8,999,0,"nonexistent",-1.8,92.893,-46.2,1.25,5099.1
2552,36,"blue-collar","married","basic.9y","unknown","no","no","telephone","may","wed",2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191
2553,42,"services","divorced","high.school","unknown","yes","no","cellular","jul","mon",3,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1
2554,31,"technician","single","professional.course","no","yes","no","telephone","may","tue",1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191
2555,30,"technician","single","university.degree","no","yes","no","telephone","jun","wed",1,999,2,"failure",-1.7,94.055,-39.8,0.767,4991.6
2556,26,"technician","single","university.degree","no","yes","no","cellular","aug","tue",2,999,1,"failure",-2.9,92.201,-31.4,0.884,5076.2
2557,50,"services","single","basic.6y","unknown","no","no","cellular","apr","thu",1,999,0,"nonexistent",-1.8,93.075,-47.1,1.41,5099.1
2558,30,"technician","single","professional.course","no","yes","no","cellular","sep","fri",2,999,0,"nonexistent",-1.1,94.199,-37.5,0.883,4963.6
2559,37,"blue-collar","married","basic.6y","unknown","yes","no","cellular","jul","wed",1,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1
2560,46,"admin.","single","high.school","no","no","no","telephone","may","mon",2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191
2561,37,"entrepreneur","married","university.degree","unknown","yes","no","telephone","jun","fri",8,999,0,"nonexistent",1.4,94.465,-41.8,4.967,5228.1
2562,43,"blue-collar","married","basic.4y","unknown","no","no","telephone","jun","thu",1,999,0,"nonexistent",1.4,94.465,-41.8,4.866,5228.1
2563,40,"admin.","married","high.school","no","yes","no","cellular","apr","fri",1,999,1,"failure",-1.8,93.075,-47.1,1.405,5099.1
2564,30,"admin.","married","university.degree","unknown","yes","no","cellular","aug","mon",2,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1
2565,30,"admin.","single","university.degree","no","yes","no","cellular","may","mon",1,999,0,"nonexistent",-1.8,92.893,-46.2,1.299,5099.1
2566,49,"technician","married","professional.course","no","no","no","telephone","may","thu",2,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191
2567,31,"blue-collar","single","high.school","no","yes","no","cellular","jul","thu",3,999,0,"nonexistent",1.4,93.918,-42.7,4.968,5228.1
2568,36,"blue-collar","married","unknown","no","yes","yes","cellular","apr","thu",1,999,1,"failure",-1.8,93.075,-47.1,1.41,5099.1
2569,36,"admin.","divorced","university.degree","unknown","yes","no","cellular","jul","thu",1,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1
2570,24,"blue-collar","married","professional.course","unknown","no","no","cellular","apr","thu",2,999,0,"nonexistent",-1.8,93.075,-47.1,1.41,5099.1
2571,31,"services","married","high.school","no","no","no","telephone","may","fri",1,999,0,"nonexistent",1.1,93.994,-36.4,4.864,5191
2572,39,"admin.","married","high.school","no","yes","no","cellular","apr","wed",2,999,0,"nonexistent",-1.8,93.075,-47.1,1.498,5099.1
2573,51,"blue-collar","married","basic.6y","no","unknown","unknown","cellular","may","tue",2,999,0,"nonexistent",-1.8,92.893,-46.2,1.344,5099.1
2574,29,"admin.","single","university.degree","no","yes","no","cellular","aug","thu",1,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1
2575,26,"admin.","single","university.degree","no","no","yes","cellular","jul","tue",4,999,0,"nonexistent",-2.9,92.469,-33.6,0.908,5076.2
2576,52,"admin.","married","university.degree","no","no","no","cellular","may","wed",2,7,1,"success",-1.8,92.893,-46.2,1.27,5099.1
2577,42,"blue-collar","married","basic.4y","unknown","yes","no","cellular","nov","tue",2,999,0,"nonexistent",-0.1,93.2,-42,4.153,5195.8
2578,54,"technician","divorced","professional.course","unknown","yes","no","cellular","aug","thu",1,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1
2579,36,"entrepreneur","married","basic.9y","no","no","no","telephone","may","wed",1,999,0,"nonexistent",1.1,93.994,-36.4,4.859,5191
2580,36,"blue-collar","married","basic.6y","unknown","yes","no","telephone","jun","wed",1,999,0,"nonexistent",1.4,94.465,-41.8,4.959,5228.1
2581,43,"technician","married","professional.course","no","yes","no","telephone","may","wed",1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191
2582,46,"admin.","married","high.school","no","yes","yes","telephone","oct","wed",1,999,0,"nonexistent",-3.4,92.431,-26.9,0.724,5017.5
2583,33,"technician","married","university.degree","no","yes","no","cellular","may","mon",1,999,0,"nonexistent",-1.8,92.893,-46.2,1.244,5099.1
2584,49,"admin.","married","university.degree","unknown","no","no","cellular","jul","mon",3,999,0,"nonexistent",1.4,93.918,-42.7,4.96,5228.1
2585,53,"entrepreneur","married","unknown","no","yes","no","telephone","may","wed",2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191
2586,34,"admin.","married","university.degree","no","yes","no","cellular","may","mon",1,2,1,"success",-1.8,92.893,-46.2,1.264,5099.1
2587,57,"admin.","married","high.school","no","no","no","cellular","aug","mon",2,999,0,"nonexistent",1.4,93.444,-36.1,4.97,5228.1
2588,55,"blue-collar","married","basic.4y","unknown","yes","no","telephone","may","fri",1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191
2589,60,"blue-collar","married","basic.4y","unknown","yes","no","telephone","may","fri",1,999,0,"nonexistent",1.1,93.994,-36.4,4.864,5191
2590,55,"retired","married","high.school","unknown","yes","yes","cellular","aug","tue",5,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1
2591,53,"blue-collar","divorced","unknown","no","yes","no","telephone","jul","tue",6,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1
2592,25,"blue-collar","single","basic.6y","no","no","no","cellular","jul","wed",2,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1
2593,35,"admin.","married","university.degree","no","yes","no","cellular","aug","wed",2,999,2,"failure",-2.9,92.201,-31.4,0.854,5076.2
2594,27,"admin.","single","high.school","no","yes","no","cellular","may","mon",1,999,0,"nonexistent",-1.8,92.893,-46.2,1.299,5099.1
2595,52,"admin.","divorced","university.degree","unknown","yes","no","cellular","jul","tue",2,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1
2596,31,"admin.","single","university.degree","no","no","no","cellular","nov","thu",1,999,0,"nonexistent",-0.1,93.2,-42,4.076,5195.8
2597,30,"services","single","high.school","no","yes","no","telephone","jul","fri",3,999,0,"nonexistent",1.4,93.918,-42.7,4.959,5228.1
2598,33,"admin.","single","high.school","no","yes","no","cellular","jul","tue",5,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1
2599,32,"management","married","high.school","no","yes","yes","cellular","jun","thu",2,999,0,"nonexistent",-2.9,92.963,-40.8,1.26,5076.2
2600,31,"blue-collar","married","basic.9y","no","yes","no","cellular","jul","wed",1,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1
2601,28,"blue-collar","single","basic.4y","no","no","no","telephone","may","tue",7,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191
2602,44,"entrepreneur","married","university.degree","no","yes","yes","cellular","may","thu",1,999,0,"nonexistent",-1.8,92.893,-46.2,1.266,5099.1
2603,30,"student","single","university.degree","no","yes","no","cellular","may","tue",3,999,0,"nonexistent",-1.8,92.893,-46.2,1.291,5099.1
2604,53,"retired","married","basic.4y","no","no","no","telephone","may","thu",23,999,0,"nonexistent",1.1,93.994,-36.4,4.86,5191
2605,29,"entrepreneur","married","university.degree","no","yes","no","telephone","may","thu",2,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191
2606,25,"technician","married","university.degree","no","unknown","unknown","telephone","jul","wed",1,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1
2607,39,"technician","divorced","professional.course","no","yes","yes","cellular","aug","tue",2,999,0,"nonexistent",1.4,93.444,-36.1,4.966,5228.1
